url,date_time,category,title,description
https://thebell.io/kongress-ssha-vernulsya-k-rassmotreniyu-sanktsij-protiv-rossijskogo-gosdolga,23 сентября 2021,Новости,Конгресс США вернулся к рассмотрению санкций против российского госдолга,"В Конгрессе США снова рассматривается оборонный бюджет на будущий год — а в пакете с ним традиционно идут и предложения о новых санкциях против России. 22 сентября нижняя палата одобрила поправку конгрессмена Брэда Шермана, которая предлагает расширить санкции на вторичный рынок российского госдолга. Запрет на операции с ОФЗ на вторичном рынке грозит российскому Минфину (и курсу рубля) серьезными проблемами. Впрочем, поправка Шермана вместе со всем проектом оборонного бюджета еще будет проходить согласование с Сенатом и вовсе необязательно попадет в итоговый закон."
https://thebell.io/stroitel-kitajskoj-piramidy-kak-huej-ka-yan-privel-k-krahu-developerskuyu-imperiyu-evergrande,22 сентября 2021,Истории,Строитель китайской пирамиды. Как Хуэй Ка Ян привел к краху девелоперскую империю Evergrande,"Проблема находящегося на грани дефолта второго по величине китайского девелопера Evergrande постепенно становится одной из самых обсуждаемых тем на фондовых рынках. За новостями о котировках и положении дел в компании теряется история ее основателя и крупнейшего акционера Хуэй Ка Яна, в которой можно увидеть несколько сюжетов: экономический рост и урбанизация Китая, зависимость крупного бизнеса от политических связей и консолидация власти в руках Си Цзиньпина. Рассказываем, как Хуэй Ка Ян создал свою империю и из-за чего он может ее лишиться."
https://thebell.io/s-metallurgov-soberut-eshhe-poltrilliona-novyh-nalogov,22 сентября 2021,Новости,С металлургов соберут еще полтриллиона новых налогов,"Правительство определилось со своими предложениями по отъему денег у крупного бизнеса, который зарабатывает «сверхприбыли» на росте мировых цен, а особенно — у того, который эти деньги тратит на дивиденды акционерам, а не на инвестиции в России. Металлургам, угольщикам и производителям удобрений придется платить повышенный НДПИ и новый акциз — в общей сложности на 546 млрд рублей в 2022–2024 году. «Злостных дивидендщиков» хотят наказать отдельно — привязав для них ставку налога на прибыль к выплатам акционерам за последние пять лет. Бизнес в целом уже готов платить, но в деталях еще собирается побороться."
https://thebell.io/minekonomrazvitiya-uluchshilo-prognoz-rosta-vvp-rossii-oesr-uhudshila,21 сентября 2021,Новости,"Минэкономразвития улучшило прогноз роста ВВП России, ОЭСР ухудшила","Минэкономразвития улучшило прогноз роста российской экономики: по итогам 2021 года ведомство ожидает рост ВВП на 4,2% вместо 3,8%. Почти одновременно с этим Организация экономического сотрудничества и развития (ОЭСР) свой прогноз по России заметно ухудшила."
https://thebell.io/riski-esg-fondov-o-kotoryh-ne-dogadyvayutsya-investory-pochemu-zelenye-fondy-vse-ravno-zavisyat-ot-nefti,20 сентября 2021,The Bell объясняет,"Риски ESG-фондов, о которых не догадываются инвесторы: почему «зеленые» фонды все равно зависят от нефти","В 2021 году суверенный фонд Норвегии, крупнейший в мире, продал последние пакеты акций нефтяных компаний. Bloomberg объяснял это желанием фонда нефтедобывающей страны, известного своим вниманием к ESG-критериям, диверсифицировать доходы. Почему отказ от вложений в нефть и газ не снижает зависимость доходности от них и какие дополнительные риски он несет для инвесторов?"
https://thebell.io/neskolko-kompanij-v-britanii-okazalis-na-grani-bankrotstva-iz-za-vysokih-tsen-na-gaz,20 сентября 2021,Новости,Несколько компаний в Британии оказались на грани банкротства из-за высоких цен на газ,"Несколько британских поставщиков энергии оказались на грани банкротства из-за высоких цен на газ, а власти задумались о выдаче компаниям государственных чрезвычайных кредитов, чтобы они не поднимали цены для клиентов."
https://thebell.io/grechka-vpervye-za-10-let-podorozhala-vyshe-100-rublej-za-kilogramm,20 сентября 2021,Новости,Гречка впервые за 10 лет стала стоить дороже 100 рублей за килограмм,"Летом 2021 года цены на гречку в магазинах обновили 10-летний максимум, сообщает РБК со ссылкой на данные Росстата. В августе килограмм крупы подорожал в среднем до 102,5 рубля."
https://thebell.io/mintorg-ssha-sobral-argumenty-nerynochnosti-ekonomiki-rossii,20 сентября 2021,Новости,Минторг США собрал аргументы нерыночности экономики России,"Минторг США завершил сбор комментариев в пределах рассмотрения запроса об изменении статуса российской экономики с рыночной на нерыночную, сообщает «Коммерсант». Процедура была запущена после обращения американских производителей удобрений."
https://thebell.io/nas-budet-silno-menshe-ekonomist-natalya-zubarevich-o-bednosti-vymiranii-i-neizuchennoj-rossii,17 сентября 2021,Русские норм!,"«Нас будет сильно меньше». Экономист Наталья Зубаревич — о бедности, вымирании и неизученной России","Профессор кафедры экономической и социальной географии России географического факультета МГУ Наталья Зубаревич — автор «теории четырех Россий», которая объясняет, почему наша страна делится на относительно развитые города и отсталую провинцию. Еще пять лет назад Зубаревич предсказала «внутреннюю эмиграцию» и «постмодернистский авторитаризм» как наиболее вероятные пути развития России. Как можно влиять на текущий сценарий развития? Модели модернизации каких стран подошли бы России? Что изменится в жизни каждого из нас, если страна встанет на путь децентрализации? С Натальей мы поговорили о том, сколько на самом деле в России богатых и бедных, как живут в стране богатые и почему дети становятся фактором неравенства. Чем социальная политика напоминает фразу «поматросил и бросил» и почему россиян будет становиться все меньше? "
https://thebell.io/vsemirnyj-bank-prekratil-vypusk-rejtinga-doing-business,16 сентября 2021,The Bell объясняет,Всемирный банк прекратил выпуск скандального рейтинга Doing Business,"Всемирный банк (ВБ) объявил, что прекращает составление рейтинга бизнес-климата Doing Business. Внутреннее расследование пришло к выводу, что нынешний директор-распорядитель МВФ Кристалина Георгиева в свою бытность главным исполнительным директором ВБ оказывала давление на составителей рейтинга, чтобы продвигать в нем Китай."
https://thebell.io/dollar-za-kubometr-kto-vyigraet-i-kto-proigraet-ot-gazovogo-krizisa-v-evrope,15 сентября 2021,The Bell объясняет,Доллар за кубометр: кто выиграет и кто проиграет от газового кризиса в Европе,"Цена газа в Европе на многолетнем и очень высоком пике — в среду котировки остановились в шаге от безумных $1000 за тысячу кубометров. Объясняем, что происходит, чем это вызвано и чего ждать дальше."
https://thebell.io/konets-poteryannogo-desyatiletiya-chto-zhdet-razvivayushhiesya-rynki,13 сентября 2021,The Bell объясняет,Конец «потерянного десятилетия». Что ждет развивающиеся рынки,"В последние 10 лет развитые рынки в среднем росли в 2,5 раза быстрее развивающихся. Однако сейчас тренд может измениться, считают некоторые крупные западные инвестбанки. Рассказываем, с чем это связано, кто может от этого выиграть и способны ли развивающиеся рынки надолго вернуть лидерство, утерянное в 2010-е годы."
https://thebell.io/poka-koronavirus-ne-kosnetsya-vseh-nas-uchenye-sprognozirovali-dalnejshee-techenie-pandemii,13 сентября 2021,The Bell объясняет,«Пока коронавирус не коснется всех нас»: ученые спрогнозировали дальнейшее течение пандемии,"Пандемия коронавируса не закончится, пока COVID-19 не коснется практически всего населения Земли — такой неутешительный прогноз в понедельник опубликовал Bloomberg со ссылкой на ученых. По оценке экспертов, ожидать возвращения к нормальной жизни не стоит, пока человечество в целом либо не переболеет, либо не привьется. И это при благоприятном сценарии. При худшем развитии событий вакцины могут перестать действовать против новых штаммов, и тогда все начнется сначала — высокие волны заболеваемости, локдауны и срочная разработка новых вакцин."
https://thebell.io/tsena-gaza-v-evrope-prevysila-730,13 сентября 2021,Новости,Цена газа в Европе превысила $730,"Биржевая цена газа в Европе поставила очередной рекорд, превысив $730 за 1 тысячу кубометров. Об этом свидетельствуют данные лондонской ICE."
https://thebell.io/vo-ii-kvartale-rossijskij-vvp-vyros-na-rekordnye-s-2000-go-goda-10-5-rosstat,10 сентября 2021,Новости,"Во втором квартале российский ВВП вырос на рекордные с 2000 года 10,5% — Росстат","Росстат незначительно скорректировал ВВП за второй квартал: по уточненным оценкам ведомства, российская экономика за этот период выросла не на 10,3%, а на 10,5%. Это рекордный показатель с 2000 года."
https://thebell.io/tseny-na-benzin-upali-vpervye-s-sentyabrya-2020-goda,9 сентября 2021,Новости,Цены на бензин упали впервые с сентября 2020 года,Средние розничные цены на топливо в России упали впервые за год. Об этом свидетельствуют данные Росстата за неделю с 30 августа по 5 сентября.
https://thebell.io/vlasti-otkazalis-ot-predvybornoj-idei-vernut-indeksatsiyu-rabotayushhim-pensioneram,8 сентября 2021,Новости,Власти отказались от предвыборной идеи вернуть индексацию работающим пенсионерам,"Одной из предвыборных мер могло стать возвращение отмененной с 2016 года индексации пенсий работающим пенсионерам, но от этой идеи решили отказаться, рассказали The Bell два федеральных чиновника и источник, близкий к правительству. Вместо этого, как объявил президент Владимир Путин за месяц до выборов в Госдуму, пенсионеры получат в сентябре разовую выплату в размере 10 тысяч рублей. "
https://thebell.io/gosudarstvo-menee-effektivnyj-sobstvennik-kudrin-prizval-k-sokrashheniyu-gossektora-v-ekonomike,7 сентября 2021,Новости,«Государство — менее эффективный собственник»: Кудрин призвал к сокращению госсектора в экономике,"Глава Счетной палаты Алексей Кудрин считает, что «разгосударствление» экономики выведет Россию на новый уровень эффективности. Об этом он написал в колонке для журнала «Компания» под названием «Пора дать экономике повзрослеть». Средства от приватизации Кудрин предложил направить на развитие страны без увеличения налоговой нагрузки на бизнес."
https://thebell.io/rej-dalio-v-intervyu-oreshkinu-prizval-otkazatsya-ot-pokupki-amerikanskih-gosobligatsij,4 сентября 2021,Новости,Рэй Далио в интервью Орешкину призвал отказаться от покупки американских гособлигаций,"Основатель инвестиционной компании Bridgewater Associates Рэй Далио дал интервью помощнику президента России Максиму Орешкину в рамках просветительского марафона «Новое знание». Дисбаланс на финансовом рынке является главным экономическим фактором риска, и в связи с этим покупать американские облигации не стоит, сказал Далио."
https://thebell.io/prakticheski-ofshor-putin-obyavil-o-bespretsedentnom-nalogovom-rezhime-dlya-biznesa-na-kurilah,3 сентября 2021,The Bell объясняет,«Практически офшор»: Путин объявил о «беспрецедентном налоговом режиме» для бизнеса на Курилах,"Владимир Путин объявил о введении на Курилах «беспрецедентного набора льгот и стимулов», который «полностью освободит бизнес от уплаты ключевых налогов» на 10 лет. Обязательным условием для получения преференций будет реально работать на островах: строить там здания, предприятия, нанимать сотрудников. Будет ли бизнесу интересен такой формат — большой вопрос: созданная в 2017 году на Курилах территория опережающего социально-экономического развития популярностью до сих пор не пользовалась."
https://thebell.io/tsb-uvidel-riski-globalnogo-finansovogo-krizisa-v-2023-godu,2 сентября 2021,Новости,ЦБ увидел риски глобального финансового кризиса в 2023 году,"Мировая экономика может столкнуться с глобальным финансовым кризисом, «сопоставимым по масштабам с кризисом 2008–2009 годов». Такой сценарий ЦБ заложил в проект основных направлений денежно-кредитной политики на 2022–2024 годы."
https://thebell.io/inflyatsiya-vo-frantsii-stala-maksimalnoj-s-kontsa-2018-goda,31 августа 2021,Новости,Инфляция во Франции стала максимальной с конца 2018 года,"Августовская инфляция во Франции в годовом выражении выросла до 2,4%, это максимум с конца 2018 года, отмечает Bloomberg. "
https://thebell.io/veb-rf-odobrila-strategiyu-razvitiya-obemom-17-trln-rublej,31 августа 2021,Новости,ВЭБ.РФ одобрила стратегию развития объемом 17 трлн рублей,"Наблюдательный совет ВЭБ.РФ одобрил новую стратегию развития госкорпорации до конца 2024 года, в рамках которой группа стала куратором 12 институтов развития. Общая стоимость поддержанных в течение четырех лет проектов составит 17 трлн рублей."
https://thebell.io/frs-ne-perekryvaet-kran-dzherom-pauell-uspokoil-investorov,27 августа 2021,The Bell объясняет,ФРС не перекрывает кран: Джером Пауэлл успокоил инвесторов,"Выступление главы ФРС Джерома Пауэлла во время ежегодного симпозиума глав федеральных региональных банков в Джексон-Хоул успокоило инвесторов. Пауэлл проявил себя куда большим «голубем», чем главы некоторых федеральных резервных банков, выступившие в последние дни с призывами как можно скорее начать завершение программы покупки активов (количественного смягчения). «Очевидный прогресс» на рынке труда может позволить это уже в этом году, признал Пауэлл — но дату начала этого процесса не назвал."
https://thebell.io/inflyatsionnye-ozhidaniya-rossiyan-ostalis-na-maksimumah,26 августа 2021,Новости,Инфляционные ожидания россиян остались на максимумах,"В августе россияне по-прежнему ждали роста цен, намного опережающего официальную инфляцию, показал заказанный ЦБ опрос. Инфляционные ожидания отошли от июльского пика (13,4%) на 0,9 п.п., но все равно остались вблизи многолетних максимумов."
https://thebell.io/proizvoditeli-ne-zhdut-vosstanovleniya-logistiki-do-serediny-2022-goda,26 августа 2021,Новости,Производители не ждут восстановления логистики до середины 2022 года,"Всемирные сбои в цепочках поставок из-за дельта-варианта коронавируса почти гарантированно продлятся в первой половине 2022 года, а значит, нужно ждать новых дефицитов в самых разных областях. А на удешевление перевозок, напротив, рассчитывать не приходится, пишет Bloomberg."
https://thebell.io/tsb-isklyuchil-vliyanie-predvybornyh-vyplat-pensioneram-na-denezhno-kreditnuyu-politiku,26 августа 2021,Новости,ЦБ исключил влияние предвыборных выплат пенсионерам на денежно-кредитную политику,"Разовые «антиинфляционные» выплаты пенсионерам (10 тысяч рублей), военным и правоохранителям (по 15 тысяч рублей) будут профинансированы из дополнительных ненефтегазовых доходов в рамках бюджетного правила, сообщает РИА «Новости» со ссылкой на ЦБ."
https://thebell.io/rossiya-poluchila-18-mlrd-ot-mvf,23 августа 2021,Новости,Россия получила $18 млрд от МВФ,Россия получила $18 млрд от МВФ в виде специальных прав заимствования (SDR) в рамках антикризисного распределения средств фонда. Всего МВФ распределил средства на сумму около $650 млрд.
https://thebell.io/politika-nulevoj-terpimosti-kitaj-priostanovil-desyatki-ipo-v-shanhae-i-shenchzhene,23 августа 2021,Новости,«Политика нулевой терпимости»: Китай приостановил десятки IPO в Шанхае и Шэньчжэне,"Китайский регулятор приостановил 42 первичных публичных размещения акций (IPO) в Шанхае и Шэньчжэне. Причиной стало расследование в отношении инвестиционного банка, юридической фирмы и других сторон, участвующих в сделках."
https://thebell.io/zarplaty-migrantov-vyrosli-iz-za-defitsita-rabotnikov,23 августа 2021,Новости,Зарплаты мигрантов выросли из-за дефицита работников,"Возникший с началом пандемии дефицит работников-мигрантов в России усилился. Следствием этого стал не только рост средней зарплаты низкоквалифицированных сотрудников, но и рост цен на продукты и услуги."
https://thebell.io/putin-ohvatil-pensionerov-vyplatami-chto-eto-prineset-ekonomike-posle-vyborov,23 августа 2021,Новости,Путин охватил пенсионеров выплатами: что это принесет экономике после выборов,"В минувшее воскресенье Путин объявил о разовых выплатах пенсионерам и военным после сентябрьских выборов в Госдуму. Это компенсация того, что они и так недополучили от государства, — сделать это властям следовало бы независимо от выборов, говорят эксперты."
https://thebell.io/sredi-vaktsinirovannyh-rossiyan-razygrayut-100-mln-rublej,18 августа 2021,Новости,Среди вакцинированных россиян разыграют 100 млн рублей,Среди привитых от коронавируса россиян старше 18 лет разыграют тысячу денежных призов — по 100 000 рублей каждый. Соответствующее постановление подписал премьер-министр Михаил Мишустин.
https://thebell.io/vyjti-iz-petli-chto-zhdet-rossiyu-kogda-spros-na-neft-i-gaz-ruhnet-iz-za-globalnogo-potepleniya,18 августа 2021,The Bell объясняет,"Выйти из петли. Что ждет Россию, когда спрос на нефть и газ рухнет из-за глобального потепления","Угрожающий доклад ООН о глобальном потеплении поставил мир перед жесткой необходимостью как можно более срочного перехода к возобновляемым источникам энергии. Для России этот переход будет означать падение мирового спроса на основные статьи национального экспорта — нефть и газ. Что в этом случае будет с российской экономикой и сможет ли она с этим справиться, The Bell спросил у экспертов."
https://thebell.io/podorozhanie-perevozok-grozit-potrebitelyam-rostom-tsen-na-selhozproduktsiyu,18 августа 2021,Новости,Подорожание перевозок грозит потребителям ростом цен на сельхозпродукцию,"В правительстве озаботились ростом цен на автоперевозки продовольствия, выяснил «Коммерсант». Опрошенные изданием представители бизнеса жалуются, что затраты на логистику выросли на 10–30%, а по некоторым направлениям рост оценивается в 160%. Перевозчики утверждают, что это первое подорожание за десятилетие и они все еще не могут даже покрыть расходы на топливо и запчасти."
https://thebell.io/vlasti-ssha-mogut-lishit-rossiyu-statusa-strany-s-rynochnoj-ekonomikoj,17 августа 2021,Новости,Власти США могут лишить Россию статуса страны с рыночной экономикой,"Власти США усомнились в том, что Россия является страной с рыночной экономикой, и начали расследование. До этого американские компании обвинили российских экспортеров в несправедливом демпинге цен на удобрения."
https://thebell.io/god-neprostoj-rossiya-mozhet-obnovit-rekordy-po-vybrosam-i-ploshhadi-lesnyh-pozharov,16 августа 2021,The Bell объясняет,«Год непростой»: Россия может обновить рекорды по выбросам и площади лесных пожаров,"Климатический доклад ООН дает человечеству одно десятилетие, чтобы резко сократить выбросы парниковых газов. В противном случае рост средней температуры Земли превысит 1,5 °С, а климат необратимо изменится. Россия считает, что уже компенсирует углеродный след за счет поглощающей способности своих лесов, но это, скорее всего, не так, минимум в 2021 году: площадь лесных пожаров в стране, как и выбросы от них, могут стать рекордными."
https://thebell.io/rossijskij-vvp-vyros-vpervye-s-nachala-pandemii,13 августа 2021,Новости,Российский ВВП вырос впервые с начала пандемии,"После четырех кварталов падения ВВП России во втором квартале 2021 года подскочил на 10,3% в годовом выражении, следует из предварительной оценки Росстата. Однако говорить о новой волне экономического роста не приходится."
https://thebell.io/moskva-izrashoduet-polovinu-denezhnyh-rezervov-do-kontsa-goda-s-p,12 августа 2021,Новости,Москва израсходует половину денежных резервов до конца года — S&P,"К июлю 2021-го Москва накопила примерно 940 млрд рублей денежных резервов, подсчитало международное рейтинговое агентство Standard & Poor’s (S&P) в обзоре за 6 августа. Почти половина этих средств может быть израсходована до конца года."
https://thebell.io/senat-ssha-utverdil-chast-plana-bajdena-na-1-trln,11 августа 2021,Новости,Сенат США утвердил часть плана Байдена на $1 трлн,"Сенат США утвердил часть плана президента Джо Байдена по развитию инфраструктуры и созданию рабочих мест в объеме $1 трлн. Из него убраны практически все инициативы, требующие повышения налогов, поэтому ожидается, что законопроект без особых проблем пройдет и нижнюю палату конгресса — в отличие от второй, «социальной» части на $3,5 трлн."
https://thebell.io/vlasti-ne-nashli-sredstv-na-subsidirovanie-prodazh-elektromobilej,11 августа 2021,Новости,Власти не нашли средств на субсидирование продаж электромобилей,"Правительство не заложило в план реализации концепции развития электротранспорта бюджетных средств на субсидирование продаж электромобилей, пишет «Коммерсант» со ссылкой на драфт соответствующего федерального проекта."
https://thebell.io/lukashenko-poprosil-rossiyu-predostavit-belorussii-novyj-kredit,9 августа 2021,Новости,Лукашенко попросил Россию предоставить Белоруссии новый кредит,"Белоруссия просит Россию предоставить новый кредит через Евразийский банк развития взамен не поступившего в Минск кредита МВФ, сообщил белорусский президент Александр Лукашенко. По его словам, он уже обратился с этой просьбой к российскому коллеге Владимиру Путину."
https://thebell.io/aktsii-kompanij-vzletevshie-vo-vremya-pandemii-ne-opravdyvayut-ozhidaniya-investorov,8 августа 2021,Новости,"Акции компаний, взлетевшие во время пандемии, не оправдывают ожидания инвесторов","Акции европейских сервисов доставки продуктов и онлайн-ритейлеров падают после публикации ежеквартальных финансовых отчетов. Это заставляет компании с заоблачно высокими оценками чувствовать себя неуверенно, поскольку инвесторы больше не готовы платить за рост, пишет Bloomberg."
https://thebell.io/olimpijskie-rezervy-kak-igry-vliyayut-na-ekonomiku-i-chto-s-nimi-ne-tak,8 августа 2021,Истории,Олимпийские резервы. Как Игры влияют на экономику и что с ними не так,"Многие исследователи находят, что обременительные затраты на проведение Олимпиад себя не оправдывают, и это одна из причин растущего в отношении Игр скепсиса. Однако Игры нередко давали импульс развитию экономик: все зависит от того, как распорядиться «олимпийским наследием». О том, как с этой задачей справлялись в разные годы разные страны, рассказывают наши коллеги из Econs.Online. С их разрешения публикуем этот материал."
https://thebell.io/rosstat-otchitalsya-o-snizhenii-urovnya-bednosti-v-rossii,7 августа 2021,Новости,Росстат отчитался о снижении уровня бедности в России,"Количество бедных в России снизилось по итогам второго квартала, согласно данным Росстата."
https://thebell.io/inflyatsiya-v-rossii-zamedlilas-no-ostalas-na-5-letnem-maksimume,6 августа 2021,Новости,"Инфляция в России замедлилась, но осталась на 5-летнем максимуме","В годовом выражении инфляция в июле впервые с апреля замедлилась — но совсем чуть-чуть: до 6,46% с 6,50% на конец июня, когда рост цен побил пятилетний рекорд. Главную роль в замедлении сыграло удешевление плодоовощной продукции из-за сезонного фактора, а подорожали больше всего стройматериалы, следует из материалов Росстата."
https://thebell.io/kudrin-prizval-sozdavat-tovary-kak-iphone-dlya-razvitiya-ekonomiki-rossii,2 августа 2021,Новости,Кудрин призвал создавать товары «как iPhone» для развития экономики России,"Нынешняя экономическая модель России исчерпала себя, заявил глава Счетной палаты (СП) Алексей Кудрин в интервью РБК. По его словам, для развития стране нужно создавать «прорывные новые товары»."
https://thebell.io/mvf-uluchshil-prognoz-rosta-ekonomiki-rossii-na-2021-j-i-uhudshil-na-2022-god,27 июля 2021,The Bell объясняет,"Дельта-штамм против экономики: МВФ подсчитал, кто лучше готов к столкновению с новыми мутациями вируса","Распространение дельта-штамма коронавируса признают все большей угрозой и для здоровья людей, в том числе и привитых, и для мировой экономики. В США власти снова ужесточают ограничения — вакцинированных американцев обяжут носить маски в помещениях. А МВФ в очередном отчете указал, что новые штаммы могут замедлить восстановление ВВП развивающихся стран из-за неравного доступа к вакцинам. Для России, впрочем, этот риск может стать актуальным не из-за отсутствия препаратов, а из-за медленных темпов вакцинации."
https://thebell.io/inflyatsionnye-ozhidaniya-rossiyan-dostigli-maksimuma-s-2016-goda,26 июля 2021,Новости,Инфляционные ожидания россиян достигли максимума с 2016 года,"В июле инфляционные ожидания населения России на год вперед достигли максимального значения за последние пять лет — с ноября 2016 года. Медианная оценка инфляции, ожидаемой населением в ближайшие 12 месяцев, составила 13,4%."
https://thebell.io/proizvodstvo-produktsii-dlya-nike-i-adidas-sokrashhaetsya-iz-za-ogranichenij-vvedennyh-v-aziatskih-stranah-bloomberg,24 июля 2021,Новости,"Производство продукции для Nike и Adidas сокращается из-за ограничений, введенных в азиатских странах, — Bloomberg","Крупнейшие в мире обувные и швейные компании сокращают производство в Юго-Восточной Азии из-за новой вспышки коронавируса, пишет Bloomberg."
https://thebell.io/rfpi-poobeshhal-uskorit-postavku-sputnika-v-v-argentinu,23 июля 2021,Новости,РФПИ пообещал ускорить поставку «Спутника V» в Аргентину,"Российский фонд прямых инвестиций (РФПИ) впервые прокомментировал проблемы с поставками «Спутника V» в Аргентину, где не хватает второго компонента вакцины. РФПИ пообещал ускорить поставки и исполнить взятые на себя обязательства."
https://thebell.io/moody-s-sprognozirovalo-poteri-ekonomiki-rossii-ot-pandemii,23 июля 2021,Новости,Moody’s спрогнозировало потери экономики России от пандемии,"Международное рейтинговое агентство Moody’s Investors Service включило Россию в число стран, для которых негативные последствия коронакризиса будут умеренными. Труднее всего будет странам, сильно зависящим от отдельных секторов."
https://thebell.io/rubl-nedootsenen-k-dollaru-na-60-indeks-bigmaka,22 июля 2021,Новости,Рубль недооценен к доллару на 60% — «индекс бигмака»,"Российский рубль является второй самой недооцененной валютой в мире с 59,9%, свидетельствует «индекс бигмака». Сильнее российской валюты занижен только ливанский фунт, на 70,2%."
https://thebell.io/glavy-krupnejshih-bankov-obedinilis-protiv-podhoda-tsb-k-ekosistemam,22 июля 2021,Новости,Главы крупнейших банков объединились против подхода ЦБ к экосистемам,"Спор ЦБ с банками по поводу регулирования экосистем получил продолжение. Если раньше звучали точечные высказывания представителей Сбербанка и ВТБ против предлагаемых мер, то теперь главы крупнейших банков объединились и написали письмо председателю ЦБ, в котором раскритиковали предложенные регулятором ограничения. По их мнению, более половины банков просто не смогут соответствовать этим требованиям, а особенно сильно пострадают кредитные организации с большим количеством филиалов."
https://thebell.io/ritejlery-predupredili-o-roste-tsen-na-odezhdu-i-obuv,22 июля 2021,Новости,Ритейлеры предупредили о росте цен на одежду и обувь,"Коллекции нового, осенне-зимнего сезона могут подорожать минимум на 10–15%, предупредили ритейлеры. Среди причин — рост цен на логистику и ослабление российской валюты."
https://thebell.io/eksperty-otsenili-padenie-vvp-ot-ogranichenij-tretej-volny-koronavirusa,20 июля 2021,Новости,Эксперты оценили падение ВВП от ограничений третьей волны коронавируса,"Третья волна заболеваемости COVID-19 в России отнимет 0,1–0,2% от роста ВВП в 2021 году, сообщает РБК со ссылкой на экспертов. Для российской экономики это немного: рост ВВП в этом году прогнозируется в диапазоне 3,7–4%."
https://thebell.io/tseny-na-neft-uskorili-padenie-opustivshis-do-minimuma-s-maya,19 июля 2021,Новости,"Цены на нефть ускорили падение, опустившись до минимума с мая","Стоимость нефти Brent к вечеру понедельника упала почти на 6,9%, впервые с конца мая опустившись ниже $69 за баррель. В 19:45 мск фьючерсы Brent стоили по $68,5 за баррель. WTI подешевела еще сильнее — на 7,4%, до $66,5 за баррель."
